"","X","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","Precip","Temp","TWI"
"383",383,"Lockyer_National_Park-Garrett_property","LL3",0,"out",55,95,60,"torulosa","sapling","alive","none",0,2.7,NA,NA,2,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"384",384,"Lockyer_National_Park-Garrett_property","LL3",0,"out",55,100,60,"torulosa","sapling","alive","none",0,2.4,NA,NA,1.5,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"385",385,"Lockyer_National_Park-Garrett_property","LL3",0,"out",40,95,25,"torulosa","seedling","alive","none",0,0.62,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"386",386,"Lockyer_National_Park-Garrett_property","LL3",0,"out",45,95,40,"torulosa","mature","aliveburnt","none",0,3.3,NA,NA,4,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"387",387,"Lockyer_National_Park-Garrett_property","LL3",0,"out",30,95,40,"torulosa","sapling","aliveburnt","basal",0,1.35,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.45667,152.19496,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"388",388,"Lockyer_National_Park-Garrett_property","LL3",10,"in",50,80,30,"torulosa","sapling","alive","none",0,1.44,NA,NA,NA,NA,NA,"N",0,"2,8","grey,yellow",-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"389",389,"Lockyer_National_Park-Garrett_property","LL3",10,"out",30,100,35,"torulosa","seedling","alive","none",0,0.61,NA,NA,NA,NA,NA,"N",0,"2","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"390",390,"Lockyer_National_Park-Garrett_property","LL3",10,"out",0,95,15,"torulosa","mature","aliveburnt","none",0,9.3,NA,NA,19.4,NA,NA,"Y",250,"1","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"391",391,"Lockyer_National_Park-Garrett_property","LL3",10,"out",40,100,25,"torulosa","seedling","alive","none",0,0.24,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"392",392,"Lockyer_National_Park-Garrett_property","LL3",10,"out",45,100,60,"torulosa","seedling","alive","none",0,0.96,NA,NA,NA,NA,NA,"N",0,"13","yellow",-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"393",393,"Lockyer_National_Park-Garrett_property","LL3",10,"out",50,100,30,"torulosa","seedling","alive","none",0,0.66,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"394",394,"Lockyer_National_Park-Garrett_property","LL3",10,"out",50,95,30,"torulosa","sapling","alive","basal",0,1.8,NA,NA,1,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"395",395,"Lockyer_National_Park-Garrett_property","LL3",10,"out",50,95,35,"torulosa","seedling","alive","none",0,0.84,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"396",396,"Lockyer_National_Park-Garrett_property","LL3",10,"out",45,95,70,"torulosa","mature","aliveburnt","none",0,4.6,NA,NA,5,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"397",397,"Lockyer_National_Park-Garrett_property","LL3",10,"out",0,95,20,"torulosa","mature","aliveburnt","none",0,5.6,NA,NA,6.3,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"398",398,"Lockyer_National_Park-Garrett_property","LL3",10,"out",35,100,30,"torulosa","seedling","alive","none",0,0.59,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567063,152.1950471,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"399",399,"Lockyer_National_Park-Garrett_property","LL3",20,"in",35,100,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"400",400,"Lockyer_National_Park-Garrett_property","LL3",20,"out",25,100,60,"torulosa","seedling","alive","none",0,0.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"401",401,"Lockyer_National_Park-Garrett_property","LL3",20,"out",25,100,15,"torulosa","sapling","alive","none",0,2.5,NA,NA,2.7,NA,NA,"N",0,NA,NA,-27.4567291,152.1951449,2023,1,2002,21,57.63888931,48.18535614,412.7189636,6.26615715026855
"402",402,"Lockyer_National_Park-Garrett_property","LL3",30,"in",40,95,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567526,152.1952427,2023,1,2002,21,56.5055542,48.18535614,412.7189636,6.26615715026855
"403",403,"Lockyer_National_Park-Garrett_property","LL3",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567526,152.1952427,2023,1,2002,21,56.5055542,48.18535614,412.7189636,6.26615715026855
"404",404,"Lockyer_National_Park-Garrett_property","LL3",40,"in",65,100,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567615,152.1953547,2023,1,2002,21,61.31666565,48.18535614,412.7189636,6.38969850540161
"405",405,"Lockyer_National_Park-Garrett_property","LL3",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4567615,152.1953547,2023,1,2002,21,61.31666565,48.18535614,412.7189636,6.38969850540161
"406",406,"Lockyer_National_Park","LH5",0,"in",0,20,80,"torulosa","mature","aliveburnt","none",0,10.8,NA,NA,14.6,NA,NA,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.77926921844482
"407",407,"Lockyer_National_Park","LH5",0,"out",50,95,70,"torulosa","sapling","aliveburnt","basal",1,1.89,2.254,2.29263,0.7,1.3,1.08,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.77926921844482
"408",408,"Lockyer_National_Park","LH5",0,"out",50,95,70,"torulosa","sapling","aliveburnt","basal",1,1.91,2.056666667,0.246533333,0.6,0.8,0.39,"N",0,NA,NA,-27.46224,152.22031,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.77926921844482
"409",409,"Lockyer_National_Park","LH5",10,"in",65,70,90,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623107,152.2203846,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"410",410,"Lockyer_National_Park","LH5",10,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623107,152.2203846,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"411",411,"Lockyer_National_Park","LH5",20,"in",45,70,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"412",412,"Lockyer_National_Park","LH5",20,"out",65,15,20,"torulosa","mature","aliveburnt","none",0,11.2,NA,NA,18.4,NA,NA,"N",0,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"413",413,"Lockyer_National_Park","LH5",20,"out",30,50,40,"torulosa","mature","aliveburnt","none",0,11.9,NA,NA,11.2,NA,NA,"Y",15,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"414",414,"Lockyer_National_Park","LH5",20,"out",25,90,90,"torulosa","sapling","aliveburnt","basal",1,1.75,1.516666667,0.103333333,0.6,0.6,0,"N",0,NA,NA,-27.4623718,152.2204589,2023,4,2021,2,58.23888779,48.66420364,412.8969727,6.79583501815796
"415",415,"Lockyer_National_Park","LH5",30,"in",40,80,95,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.54444504,48.66420364,412.8969727,6.79583501815796
"416",416,"Lockyer_National_Park","LH5",30,"out",30,70,60,"torulosa","sapling","aliveburnt","none",0,3.2,NA,NA,2.2,NA,NA,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.54444504,48.66420364,412.8969727,6.79583501815796
"417",417,"Lockyer_National_Park","LH5",30,"out",30,70,60,"torulosa","sapling","aliveburnt","none",1,1.5,1,0.5,0.4,0.4,0,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.54444504,48.66420364,412.8969727,6.79583501815796
"418",418,"Lockyer_National_Park","LH5",30,"out",70,85,70,"torulosa","sapling","aliveburnt","basal",1,2.3,1.85,0.2575,0.8,0.65,0.045,"N",0,NA,NA,-27.4624365,152.2205288,2023,4,2021,2,56.54444504,48.66420364,412.8969727,6.79583501815796
"419",419,"Lockyer_National_Park","LH5",40,"in",50,70,70,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4624902,152.2206105,2023,4,2021,2,56.16666794,48.66420364,412.8969727,7.52282857894897
"420",420,"Lockyer_National_Park","LH5",40,"out",5,60,30,"torulosa","mature","aliveburnt","none",0,12.3,NA,NA,29.5,NA,NA,"N",0,NA,NA,-27.4624902,152.2206105,2023,4,2021,2,56.16666794,48.66420364,412.8969727,7.52282857894897
"421",421,"Lockyer_National_Park","LH6",0,"in",75,90,75,"torulosa","mature","aliveburnt","none",0,8.3,NA,NA,9,NA,NA,"Y",15,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.74966335296631
"422",422,"Lockyer_National_Park","LH6",0,"out",30,95,10,"torulosa","mature","aliveburnt","trunk",0,6.7,NA,NA,7.7,NA,NA,"N",0,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.74966335296631
"423",423,"Lockyer_National_Park","LH6",0,"out",10,85,40,"torulosa","seedling","alive","basal",0,0.95,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.47021,152.22727,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.74966335296631
"424",424,"Lockyer_National_Park","LH6",10,"in",45,55,20,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.26924276351929
"425",425,"Lockyer_National_Park","LH6",10,"out",45,60,25,"torulosa","mature","aliveburnt","none",0,2.95,NA,NA,3.6,NA,NA,"N",0,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.26924276351929
"426",426,"Lockyer_National_Park","LH6",10,"out",20,60,40,"torulosa","sapling","aliveburnt","basal",0,1.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.4702592,152.2273609,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.26924276351929
"427",427,"Lockyer_National_Park","LH6",20,"in",55,90,45,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702904,152.2274556,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.54903221130371
"428",428,"Lockyer_National_Park","LH6",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4702904,152.2274556,2023,4,2021,2,62.18888855,45.25655365,413.364563,6.54903221130371
"429",429,"Lockyer_National_Park","LH6",30,"in",60,90,70,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703235,152.2275503,2023,4,2021,2,60.18333435,45.25655365,413.364563,6.54903221130371
"430",430,"Lockyer_National_Park","LH6",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703235,152.2275503,2023,4,2021,2,60.18333435,45.25655365,413.364563,6.54903221130371
"431",431,"Lockyer_National_Park","LH6",40,"in",5,90,60,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703447,152.2276497,2023,4,2021,2,60.18333435,45.25655365,413.364563,6.22778224945068
"432",432,"Lockyer_National_Park","LH6",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4703447,152.2276497,2023,4,2021,2,60.18333435,45.25655365,413.364563,6.22778224945068
"433",433,"Hidden_Vale","HVL1",0,"in",5,95,45,"littoralis","mature","alive","none",0,5,NA,NA,4.3,NA,NA,"y",2,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"434",434,"Hidden_Vale","HVL1",0,"out",5,90,40,"littoralis","sapling","alive","none",0,2.6,NA,NA,2.1,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"435",435,"Hidden_Vale","HVL1",0,"out",0,95,60,"littoralis","mature","alive","none",0,5.2,NA,NA,5.6,NA,NA,"Y",140,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"436",436,"Hidden_Vale","HVL1",0,"out",0,80,70,"littoralis","sapling","alive","none",0,4.7,NA,NA,2.9,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"437",437,"Hidden_Vale","HVL1",0,"out",0,60,80,"littoralis","sapling","alive","none",0,3.1,NA,NA,1.4,NA,NA,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"438",438,"Hidden_Vale","HVL1",0,"out",0,60,80,"littoralis","sapling","alive","none",1,3.26,2.65,0.7442,1.2,0.85,0.245,"N",0,NA,NA,-27.71367,152.44638,2023,1,2004,19,45.09999847,49.19706345,421.1258545,6.98627805709839
"439",439,"Hidden_Vale","HVL1",10,"in",5,70,45,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"440",440,"Hidden_Vale","HVL1",10,"out",20,80,70,"littoralis","seedling","alive","none",0,0.7,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"441",441,"Hidden_Vale","HVL1",10,"out",0,40,70,"littoralis","sapling","alive","none",0,4.4,NA,NA,2.2,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"442",442,"Hidden_Vale","HVL1",10,"out",0,60,70,"littoralis","mature","alive","none",1,5,4.6,0.32,3.8,2.8,2,"Y",100,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"443",443,"Hidden_Vale","HVL1",10,"out",0,50,20,"littoralis","mature","alive","none",1,6.4,6.4,0,4.1,3.25,1.445,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"444",444,"Hidden_Vale","HVL1",10,"out",0,60,80,"littoralis","sapling","alive","none",0,4,NA,NA,1.6,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"445",445,"Hidden_Vale","HVL1",10,"out",0,40,85,"littoralis","sapling","alive","none",0,3,NA,NA,2.3,NA,NA,"Y",4,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"446",446,"Hidden_Vale","HVL1",10,"out",0,40,85,"littoralis","sapling","alive","none",0,3.5,NA,NA,2.8,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"447",447,"Hidden_Vale","HVL1",10,"out",0,70,60,"littoralis","sapling","alive","none",0,3.9,NA,NA,2.8,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"448",448,"Hidden_Vale","HVL1",10,"out",5,60,80,"littoralis","sapling","alive","none",0,1.51,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"449",449,"Hidden_Vale","HVL1",10,"out",0,50,90,"littoralis","sapling","alive","none",1,3.9,3.7,0.08,2,1.95,0.005,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"450",450,"Hidden_Vale","HVL1",10,"out",20,50,90,"littoralis","sapling","alive","none",1,2.56,2.365,0.07605,1.5,1.55,0.005,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"451",451,"Hidden_Vale","HVL1",10,"out",20,60,30,"littoralis","seedling","alive","none",0,0.9,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"452",452,"Hidden_Vale","HVL1",10,"out",0,55,60,"littoralis","mature","alive","none",0,9.6,NA,NA,4.3,NA,NA,"Y",40,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"453",453,"Hidden_Vale","HVL1",10,"out",15,40,95,"littoralis","sapling","alive","none",0,3,NA,NA,1.1,NA,NA,"Y",1,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"454",454,"Hidden_Vale","HVL1",10,"out",10,40,95,"littoralis","sapling","alive","none",0,1.18,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"455",455,"Hidden_Vale","HVL1",10,"out",5,40,75,"littoralis","sapling","alive","none",0,2.27,NA,NA,0.9,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"456",456,"Hidden_Vale","HVL1",10,"out",10,20,90,"littoralis","mature","alive","none",1,6.2,5.1,2.42,3.6,3,0.72,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"457",457,"Hidden_Vale","HVL1",10,"out",40,30,80,"littoralis","sapling","alive","none",0,3.9,NA,NA,2.4,NA,NA,"Y",8,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"458",458,"Hidden_Vale","HVL1",10,"out",5,30,70,"littoralis","sapling","alive","none",1,5.1,4.09,2.0402,2.7,2.4,0.18,"Y",18,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"459",459,"Hidden_Vale","HVL1",10,"out",30,30,70,"littoralis","sapling","alive","none",1,3.08,2.215,1.49645,1.1,1.05,0.005,"Y",1,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"460",460,"Hidden_Vale","HVL1",10,"out",0,50,60,"littoralis","sapling","alive","none",0,3.1,NA,NA,1.7,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"461",461,"Hidden_Vale","HVL1",10,"out",30,50,60,"littoralis","mature","alive","none",0,5.3,NA,NA,3.1,NA,NA,"N",0,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"462",462,"Hidden_Vale","HVL1",10,"out",30,50,60,"littoralis","sapling","alive","none",0,3.11,NA,NA,1.4,NA,NA,"Y",2,NA,NA,-27.7137043,152.4462778,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"463",463,"Hidden_Vale","HVL1",20,"in",35,20,85,"littoralis","mature","alive","none",0,3.7,NA,NA,3.2,NA,NA,"Y",14,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"464",464,"Hidden_Vale","HVL1",20,"out",0,30,60,"littoralis","mature","alive","none",0,6.8,NA,NA,5.3,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"465",465,"Hidden_Vale","HVL1",20,"out",0,25,90,"littoralis","sapling","alive","none",0,3.4,NA,NA,2.4,NA,NA,"Y",16,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"466",466,"Hidden_Vale","HVL1",20,"out",0,25,90,"littoralis","mature","alive","none",0,3.9,NA,NA,3.2,NA,NA,"Y",32,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"467",467,"Hidden_Vale","HVL1",20,"out",40,25,90,"littoralis","sapling","alive","none",1,3.34,2.613333333,0.406033333,0.7,0.9,0.07,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"468",468,"Hidden_Vale","HVL1",20,"out",0,30,90,"littoralis","sapling","alive","none",0,6.1,NA,NA,2.5,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"469",469,"Hidden_Vale","HVL1",20,"out",20,30,85,"littoralis","sapling","alive","none",0,1.9,NA,NA,0.6,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"470",470,"Hidden_Vale","HVL1",20,"out",10,80,60,"littoralis","sapling","alive","none",0,1.57,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"471",471,"Hidden_Vale","HVL1",20,"out",30,15,90,"littoralis","sapling","alive","none",0,2.9,NA,NA,1.4,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"472",472,"Hidden_Vale","HVL1",20,"out",0,15,90,"littoralis","sapling","alive","none",0,4.4,NA,NA,2.7,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"473",473,"Hidden_Vale","HVL1",20,"out",30,15,90,"littoralis","sapling","alive","none",0,2.7,NA,NA,1.5,NA,NA,"Y",1,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"474",474,"Hidden_Vale","HVL1",20,"out",0,75,20,"littoralis","mature","alive","none",0,5.3,NA,NA,4,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"475",475,"Hidden_Vale","HVL1",20,"out",0,75,20,"littoralis","mature","alive","none",0,6,NA,NA,3.5,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"476",476,"Hidden_Vale","HVL1",20,"out",30,75,20,"littoralis","sapling","alive","none",0,7,NA,NA,2.9,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"477",477,"Hidden_Vale","HVL1",20,"out",30,75,20,"littoralis","sapling","alive","none",0,4.5,NA,NA,2.7,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"478",478,"Hidden_Vale","HVL1",20,"out",10,70,50,"littoralis","sapling","alive","none",0,1.6,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"479",479,"Hidden_Vale","HVL1",20,"out",0,90,15,"littoralis","sapling","alive","none",0,4.7,NA,NA,2.8,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"480",480,"Hidden_Vale","HVL1",20,"out",10,90,15,"littoralis","sapling","alive","none",1,2.6,2.6,0,1.7,1.6,0.02,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
"481",481,"Hidden_Vale","HVL1",20,"out",5,80,30,"littoralis","sapling","alive","none",0,2.45,NA,NA,1.4,NA,NA,"N",0,NA,NA,-27.7137184,152.446177,2023,1,2004,19,40.72777939,49.19706345,421.1258545,6.98627805709839
