"Location" "Transect" "Quadrat" "Record_loc" "Canopy_cov" "Leaf_litter_cov" "Live_cov" "Species" "Age" "Condition" "Recruitment" "Multi-stemmed" "Height_m" "Average_height" "Height_variation" "DBH" "Average_DBH" "DBH_variation" "Cone_pres" "Cone_num" "Ort_num" "Ort_col" "Longitude" "Latitude" "Year_measured" "Fire_freq" "Year_last_burnt" "TSF" "FPC" "precip"
"385" "Lockyer_National_Park-Garrett_property" "LL4" 40 "out" 30 90 70 "torulosa" "mature" "aliveburnt" "trunk" 1 9.2 6.466666667 7.293333333 17.7 13.38333333 24.37583333 "N" 0 NA NA -27.4553403 152.1935814 2023 1 2002 21 52.538889143202 48.5783843994141
"386" "Lockyer_National_Park-Garrett_property" "LL4" 40 "out" 20 95 55 "torulosa" "mature" "aliveburnt" "none" 0 9.8 NA NA 8 NA NA "N" 0 NA NA -27.4553403 152.1935814 2023 1 2002 21 52.538889143202 48.5783843994141
"387" "Lockyer_National_Park-Garrett_property" "LL4" 40 "out" 20 70 85 "torulosa" "sapling" "alive" "basal" 0 1.8 NA NA 0.3 NA NA "N" 0 NA NA -27.4553403 152.1935814 2023 1 2002 21 52.538889143202 48.5783843994141
"388" "Lockyer_National_Park-Garrett_property" "LL3" 0 "in" 0 100 25 "torulosa" "mature" "aliveburnt" "none" 0 7.3 NA NA 7 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"389" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 25 100 40 "torulosa" "sapling" "alive" "none" 0 2.5 NA NA 0.7 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"390" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 20 100 50 "torulosa" "sapling" "alive" "none" 0 1.85 NA NA NA NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"391" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 5 100 75 "torulosa" "seedling" "alive" "none" 0 0.43 NA NA NA NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"392" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 40 100 15 "torulosa" "seedling" "alive" "none" 0 0.38 NA NA 2 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"393" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 55 95 60 "torulosa" "sapling" "alive" "none" 0 2.7 NA NA 2 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"394" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 55 100 60 "torulosa" "sapling" "alive" "none" 0 2.4 NA NA 1.5 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"395" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 40 95 25 "torulosa" "seedling" "alive" "none" 0 0.62 NA NA NA NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"396" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 45 95 40 "torulosa" "mature" "aliveburnt" "none" 0 3.3 NA NA 4 NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"397" "Lockyer_National_Park-Garrett_property" "LL3" 0 "out" 30 95 40 "torulosa" "sapling" "aliveburnt" "basal" 0 1.35 NA NA NA NA NA "N" 0 NA NA -27.4566791 152.1949507 2023 1 2002 21 57.6388885498047 48.1853561401367
"398" "Lockyer_National_Park-Garrett_property" "LL3" 10 "in" 50 80 30 "torulosa" "sapling" "alive" "none" 0 1.44 NA NA NA NA NA "N" 0 "2,8" "grey,yellow" -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"399" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 30 100 35 "torulosa" "seedling" "alive" "none" 0 0.61 NA NA NA NA NA "N" 0 "2" "yellow" -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"400" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 0 95 15 "torulosa" "mature" "aliveburnt" "none" 0 9.3 NA NA 19.4 NA NA "Y" 250 "1" "yellow" -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"401" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 40 100 25 "torulosa" "seedling" "alive" "none" 0 0.24 NA NA NA NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"402" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 45 100 60 "torulosa" "seedling" "alive" "none" 0 0.96 NA NA NA NA NA "N" 0 "13" "yellow" -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"403" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 50 100 30 "torulosa" "seedling" "alive" "none" 0 0.66 NA NA NA NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"404" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 50 95 30 "torulosa" "sapling" "alive" "basal" 0 1.8 NA NA 1 NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"405" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 50 95 35 "torulosa" "seedling" "alive" "none" 0 0.84 NA NA NA NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"406" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 45 95 70 "torulosa" "mature" "aliveburnt" "none" 0 4.6 NA NA 5 NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"407" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 0 95 20 "torulosa" "mature" "aliveburnt" "none" 0 5.6 NA NA 6.3 NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"408" "Lockyer_National_Park-Garrett_property" "LL3" 10 "out" 35 100 30 "torulosa" "seedling" "alive" "none" 0 0.59 NA NA NA NA NA "N" 0 NA NA -27.4567063 152.1950471 2023 1 2002 21 57.6388885498047 48.1853561401367
"409" "Lockyer_National_Park-Garrett_property" "LL3" 20 "in" 35 100 45 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4567291 152.1951449 2023 1 2002 21 57.6388885498047 48.1853561401367
"410" "Lockyer_National_Park-Garrett_property" "LL3" 20 "out" 25 100 60 "torulosa" "seedling" "alive" "none" 0 0.5 NA NA NA NA NA "N" 0 NA NA -27.4567291 152.1951449 2023 1 2002 21 57.6388885498047 48.1853561401367
"411" "Lockyer_National_Park-Garrett_property" "LL3" 20 "out" 25 100 15 "torulosa" "sapling" "alive" "none" 0 2.5 NA NA 2.7 NA NA "N" 0 NA NA -27.4567291 152.1951449 2023 1 2002 21 57.6388885498047 48.1853561401367
"412" "Lockyer_National_Park-Garrett_property" "LL3" 30 "in" 40 95 20 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4567526 152.1952427 2023 1 2002 21 56.5055557250977 48.1853561401367
"413" "Lockyer_National_Park-Garrett_property" "LL3" 30 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4567526 152.1952427 2023 1 2002 21 56.5055557250977 48.1853561401367
"414" "Lockyer_National_Park-Garrett_property" "LL3" 40 "in" 65 100 60 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4567615 152.1953547 2023 1 2002 21 61.3166659884983 48.1853561401367
"415" "Lockyer_National_Park-Garrett_property" "LL3" 40 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4567615 152.1953547 2023 1 2002 21 61.3166659884983 48.1853561401367
"416" "Lockyer_National_Park" "LH5" 0 "in" 0 20 80 "torulosa" "mature" "aliveburnt" "none" 0 10.8 NA NA 14.6 NA NA "N" 0 NA NA -27.4622496 152.2203089 2023 4 2021 2 58.2388892279731 48.6642036437988
"417" "Lockyer_National_Park" "LH5" 0 "out" 50 95 70 "torulosa" "sapling" "aliveburnt" "basal" 1 1.89 2.254 2.29263 0.7 1.3 1.08 "N" 0 NA NA -27.4622496 152.2203089 2023 4 2021 2 58.2388892279731 48.6642036437988
"418" "Lockyer_National_Park" "LH5" 0 "out" 50 95 70 "torulosa" "sapling" "aliveburnt" "basal" 1 1.91 2.056666667 0.246533333 0.6 0.8 0.39 "N" 0 NA NA -27.4622496 152.2203089 2023 4 2021 2 58.2388892279731 48.6642036437988
"419" "Lockyer_National_Park" "LH5" 10 "in" 65 70 90 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4623107 152.2203846 2023 4 2021 2 58.2388892279731 48.6642036437988
"420" "Lockyer_National_Park" "LH5" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4623107 152.2203846 2023 4 2021 2 58.2388892279731 48.6642036437988
"421" "Lockyer_National_Park" "LH5" 20 "in" 45 70 45 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4623718 152.2204589 2023 4 2021 2 58.2388892279731 48.6642036437988
"422" "Lockyer_National_Park" "LH5" 20 "out" 65 15 20 "torulosa" "mature" "aliveburnt" "none" 0 11.2 NA NA 18.4 NA NA "N" 0 NA NA -27.4623718 152.2204589 2023 4 2021 2 58.2388892279731 48.6642036437988
"423" "Lockyer_National_Park" "LH5" 20 "out" 30 50 40 "torulosa" "mature" "aliveburnt" "none" 0 11.9 NA NA 11.2 NA NA "Y" 15 NA NA -27.4623718 152.2204589 2023 4 2021 2 58.2388892279731 48.6642036437988
"424" "Lockyer_National_Park" "LH5" 20 "out" 25 90 90 "torulosa" "sapling" "aliveburnt" "basal" 1 1.75 1.516666667 0.103333333 0.6 0.6 0 "N" 0 NA NA -27.4623718 152.2204589 2023 4 2021 2 58.2388892279731 48.6642036437988
"425" "Lockyer_National_Park" "LH5" 30 "in" 40 80 95 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4624365 152.2205288 2023 4 2021 2 56.5444444444444 48.6642036437988
"426" "Lockyer_National_Park" "LH5" 30 "out" 30 70 60 "torulosa" "sapling" "aliveburnt" "none" 0 3.2 NA NA 2.2 NA NA "N" 0 NA NA -27.4624365 152.2205288 2023 4 2021 2 56.5444444444444 48.6642036437988
"427" "Lockyer_National_Park" "LH5" 30 "out" 30 70 60 "torulosa" "sapling" "aliveburnt" "none" 1 1.5 1 0.5 0.4 0.4 0 "N" 0 NA NA -27.4624365 152.2205288 2023 4 2021 2 56.5444444444444 48.6642036437988
"428" "Lockyer_National_Park" "LH5" 30 "out" 70 85 70 "torulosa" "sapling" "aliveburnt" "basal" 1 2.3 1.85 0.2575 0.8 0.65 0.045 "N" 0 NA NA -27.4624365 152.2205288 2023 4 2021 2 56.5444444444444 48.6642036437988
"429" "Lockyer_National_Park" "LH5" 40 "in" 50 70 70 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4624902 152.2206105 2023 4 2021 2 56.1666668362088 48.6642036437988
"430" "Lockyer_National_Park" "LH5" 40 "out" 5 60 30 "torulosa" "mature" "aliveburnt" "none" 0 12.3 NA NA 29.5 NA NA "N" 0 NA NA -27.4624902 152.2206105 2023 4 2021 2 56.1666668362088 48.6642036437988
"431" "Lockyer_National_Park" "LH6" 0 "in" 75 90 75 "torulosa" "mature" "aliveburnt" "none" 0 8.3 NA NA 9 NA NA "Y" 15 NA NA -27.470224 152.227268 2023 4 2021 2 62.1888882107205 45.2565536499023
"432" "Lockyer_National_Park" "LH6" 0 "out" 30 95 10 "torulosa" "mature" "aliveburnt" "trunk" 0 6.7 NA NA 7.7 NA NA "N" 0 NA NA -27.470224 152.227268 2023 4 2021 2 62.1888882107205 45.2565536499023
"433" "Lockyer_National_Park" "LH6" 0 "out" 10 85 40 "torulosa" "seedling" "alive" "basal" 0 0.95 NA NA NA NA NA "N" 0 NA NA -27.470224 152.227268 2023 4 2021 2 62.1888882107205 45.2565536499023
"434" "Lockyer_National_Park" "LH6" 10 "in" 45 55 20 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4702592 152.2273609 2023 4 2021 2 62.1888882107205 45.2565536499023
"435" "Lockyer_National_Park" "LH6" 10 "out" 45 60 25 "torulosa" "mature" "aliveburnt" "none" 0 2.95 NA NA 3.6 NA NA "N" 0 NA NA -27.4702592 152.2273609 2023 4 2021 2 62.1888882107205 45.2565536499023
"436" "Lockyer_National_Park" "LH6" 10 "out" 20 60 40 "torulosa" "sapling" "aliveburnt" "basal" 0 1.5 NA NA NA NA NA "N" 0 NA NA -27.4702592 152.2273609 2023 4 2021 2 62.1888882107205 45.2565536499023
"437" "Lockyer_National_Park" "LH6" 20 "in" 55 90 45 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4702904 152.2274556 2023 4 2021 2 62.1888882107205 45.2565536499023
"438" "Lockyer_National_Park" "LH6" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4702904 152.2274556 2023 4 2021 2 62.1888882107205 45.2565536499023
"439" "Lockyer_National_Park" "LH6" 30 "in" 60 90 70 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4703235 152.2275503 2023 4 2021 2 60.1833331637912 45.2565536499023
"440" "Lockyer_National_Park" "LH6" 30 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4703235 152.2275503 2023 4 2021 2 60.1833331637912 45.2565536499023
"441" "Lockyer_National_Park" "LH6" 40 "in" 5 90 60 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4703447 152.2276497 2023 4 2021 2 60.1833331637912 45.2565536499023
"442" "Lockyer_National_Park" "LH6" 40 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4703447 152.2276497 2023 4 2021 2 60.1833331637912 45.2565536499023
"443" "Hidden_Vale" "HLit1" 0 "in" 5 95 45 "littoralis" "mature" "alive" "none" 0 5 NA NA 4.3 NA NA "y" 2 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"444" "Hidden_Vale" "HLit1" 0 "out" 5 90 40 "littoralis" "sapling" "alive" "none" 0 2.6 NA NA 2.1 NA NA "N" 0 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"445" "Hidden_Vale" "HLit1" 0 "out" 0 95 60 "littoralis" "mature" "alive" "none" 0 5.2 NA NA 5.6 NA NA "Y" 140 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"446" "Hidden_Vale" "HLit1" 0 "out" 0 80 70 "littoralis" "sapling" "alive" "none" 0 4.7 NA NA 2.9 NA NA "N" 0 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"447" "Hidden_Vale" "HLit1" 0 "out" 0 60 80 "littoralis" "sapling" "alive" "none" 0 3.1 NA NA 1.4 NA NA "N" 0 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"448" "Hidden_Vale" "HLit1" 0 "out" 0 60 80 "littoralis" "sapling" "alive" "none" 1 3.26 2.65 0.7442 1.2 0.85 0.245 "N" 0 NA NA -27.7136808 152.4463757 2023 NA NA NA 45.0999998304579 49.1970634460449
"449" "Hidden_Vale" "HLit1" 10 "in" 5 70 45 "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"450" "Hidden_Vale" "HLit1" 10 "out" 20 80 70 "littoralis" "seedling" "alive" "none" 0 0.7 NA NA NA NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"451" "Hidden_Vale" "HLit1" 10 "out" 0 40 70 "littoralis" "sapling" "alive" "none" 0 4.4 NA NA 2.2 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"452" "Hidden_Vale" "HLit1" 10 "out" 0 60 70 "littoralis" "mature" "alive" "none" 1 5 4.6 0.32 3.8 2.8 2 "Y" 100 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"453" "Hidden_Vale" "HLit1" 10 "out" 0 50 20 "littoralis" "mature" "alive" "none" 1 6.4 6.4 0 4.1 3.25 1.445 "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"454" "Hidden_Vale" "HLit1" 10 "out" 0 60 80 "littoralis" "sapling" "alive" "none" 0 4 NA NA 1.6 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"455" "Hidden_Vale" "HLit1" 10 "out" 0 40 85 "littoralis" "sapling" "alive" "none" 0 3 NA NA 2.3 NA NA "Y" 4 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"456" "Hidden_Vale" "HLit1" 10 "out" 0 40 85 "littoralis" "sapling" "alive" "none" 0 3.5 NA NA 2.8 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"457" "Hidden_Vale" "HLit1" 10 "out" 0 70 60 "littoralis" "sapling" "alive" "none" 0 3.9 NA NA 2.8 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"458" "Hidden_Vale" "HLit1" 10 "out" 5 60 80 "littoralis" "sapling" "alive" "none" 0 1.51 NA NA NA NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"459" "Hidden_Vale" "HLit1" 10 "out" 0 50 90 "littoralis" "sapling" "alive" "none" 1 3.9 3.7 0.08 2 1.95 0.005 "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"460" "Hidden_Vale" "HLit1" 10 "out" 20 50 90 "littoralis" "sapling" "alive" "none" 1 2.56 2.365 0.07605 1.5 1.55 0.005 "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"461" "Hidden_Vale" "HLit1" 10 "out" 20 60 30 "littoralis" "seedling" "alive" "none" 0 0.9 NA NA NA NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"462" "Hidden_Vale" "HLit1" 10 "out" 0 55 60 "littoralis" "mature" "alive" "none" 0 9.6 NA NA 4.3 NA NA "Y" 40 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"463" "Hidden_Vale" "HLit1" 10 "out" 15 40 95 "littoralis" "sapling" "alive" "none" 0 3 NA NA 1.1 NA NA "Y" 1 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"464" "Hidden_Vale" "HLit1" 10 "out" 10 40 95 "littoralis" "sapling" "alive" "none" 0 1.18 NA NA NA NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"465" "Hidden_Vale" "HLit1" 10 "out" 5 40 75 "littoralis" "sapling" "alive" "none" 0 2.27 NA NA 0.9 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"466" "Hidden_Vale" "HLit1" 10 "out" 10 20 90 "littoralis" "mature" "alive" "none" 1 6.2 5.1 2.42 3.6 3 0.72 "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"467" "Hidden_Vale" "HLit1" 10 "out" 40 30 80 "littoralis" "sapling" "alive" "none" 0 3.9 NA NA 2.4 NA NA "Y" 8 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"468" "Hidden_Vale" "HLit1" 10 "out" 5 30 70 "littoralis" "sapling" "alive" "none" 1 5.1 4.09 2.0402 2.7 2.4 0.18 "Y" 18 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"469" "Hidden_Vale" "HLit1" 10 "out" 30 30 70 "littoralis" "sapling" "alive" "none" 1 3.08 2.215 1.49645 1.1 1.05 0.005 "Y" 1 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"470" "Hidden_Vale" "HLit1" 10 "out" 0 50 60 "littoralis" "sapling" "alive" "none" 0 3.1 NA NA 1.7 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"471" "Hidden_Vale" "HLit1" 10 "out" 30 50 60 "littoralis" "mature" "alive" "none" 0 5.3 NA NA 3.1 NA NA "N" 0 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"472" "Hidden_Vale" "HLit1" 10 "out" 30 50 60 "littoralis" "sapling" "alive" "none" 0 3.11 NA NA 1.4 NA NA "Y" 2 NA NA -27.7137043 152.4462778 2023 NA NA NA 40.7277775234646 49.1970634460449
"473" "Hidden_Vale" "HLit1" 20 "in" 35 20 85 "littoralis" "mature" "alive" "none" 0 3.7 NA NA 3.2 NA NA "Y" 14 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"474" "Hidden_Vale" "HLit1" 20 "out" 0 30 60 "littoralis" "mature" "alive" "none" 0 6.8 NA NA 5.3 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"475" "Hidden_Vale" "HLit1" 20 "out" 0 25 90 "littoralis" "sapling" "alive" "none" 0 3.4 NA NA 2.4 NA NA "Y" 16 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"476" "Hidden_Vale" "HLit1" 20 "out" 0 25 90 "littoralis" "mature" "alive" "none" 0 3.9 NA NA 3.2 NA NA "Y" 32 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"477" "Hidden_Vale" "HLit1" 20 "out" 40 25 90 "littoralis" "sapling" "alive" "none" 1 3.34 2.613333333 0.406033333 0.7 0.9 0.07 "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"478" "Hidden_Vale" "HLit1" 20 "out" 0 30 90 "littoralis" "sapling" "alive" "none" 0 6.1 NA NA 2.5 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"479" "Hidden_Vale" "HLit1" 20 "out" 20 30 85 "littoralis" "sapling" "alive" "none" 0 1.9 NA NA 0.6 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"480" "Hidden_Vale" "HLit1" 20 "out" 10 80 60 "littoralis" "sapling" "alive" "none" 0 1.57 NA NA NA NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"481" "Hidden_Vale" "HLit1" 20 "out" 30 15 90 "littoralis" "sapling" "alive" "none" 0 2.9 NA NA 1.4 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"482" "Hidden_Vale" "HLit1" 20 "out" 0 15 90 "littoralis" "sapling" "alive" "none" 0 4.4 NA NA 2.7 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"483" "Hidden_Vale" "HLit1" 20 "out" 30 15 90 "littoralis" "sapling" "alive" "none" 0 2.7 NA NA 1.5 NA NA "Y" 1 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"484" "Hidden_Vale" "HLit1" 20 "out" 0 75 20 "littoralis" "mature" "alive" "none" 0 5.3 NA NA 4 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"485" "Hidden_Vale" "HLit1" 20 "out" 0 75 20 "littoralis" "mature" "alive" "none" 0 6 NA NA 3.5 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"486" "Hidden_Vale" "HLit1" 20 "out" 30 75 20 "littoralis" "sapling" "alive" "none" 0 7 NA NA 2.9 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"487" "Hidden_Vale" "HLit1" 20 "out" 30 75 20 "littoralis" "sapling" "alive" "none" 0 4.5 NA NA 2.7 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"488" "Hidden_Vale" "HLit1" 20 "out" 10 70 50 "littoralis" "sapling" "alive" "none" 0 1.6 NA NA NA NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"489" "Hidden_Vale" "HLit1" 20 "out" 0 90 15 "littoralis" "sapling" "alive" "none" 0 4.7 NA NA 2.8 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"490" "Hidden_Vale" "HLit1" 20 "out" 10 90 15 "littoralis" "sapling" "alive" "none" 1 2.6 2.6 0 1.7 1.6 0.02 "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"491" "Hidden_Vale" "HLit1" 20 "out" 5 80 30 "littoralis" "sapling" "alive" "none" 0 2.45 NA NA 1.4 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"492" "Hidden_Vale" "HLit1" 20 "out" 20 100 5 "littoralis" "mature" "alive" "none" 0 6.5 NA NA 4.6 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"493" "Hidden_Vale" "HLit1" 20 "out" 20 100 30 "littoralis" "sapling" "alive" "none" 0 1.2 NA NA NA NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
"494" "Hidden_Vale" "HLit1" 20 "out" 45 35 75 "littoralis" "mature" "alive" "none" 0 5.2 NA NA 4 NA NA "N" 0 NA NA -27.7137184 152.446177 2023 NA NA NA 40.7277775234646 49.1970634460449
